199 0.131722
399 0.130388
599 0.127032
799 0.121942
999 0.115468
1199 0.108055
1399 0.100228
1599 0.092608
1799 0.085904
1999 0.080848
2199 0.078064
2399 0.077869
2599 0.080144
2799 0.084385
2999 0.089918
3199 0.096078
3399 0.102336
3599 0.108298
3799 0.113715
3999 0.118434
4199 0.122389
4399 0.125559
4599 0.127951
4799 0.129589
4999 0.130489
5199 0.130679
5399 0.130172
5599 0.128997
5799 0.127191
5999 0.124815
6199 0.121964
6399 0.11877
6599 0.115427
6799 0.112182
6999 0.109366
7199 0.107369
7399 0.106633
7599 0.107579
7799 0.110546
7999 0.115696
8199 0.122998
8399 0.132235
8599 0.143062
8799 0.155072
8999 0.16783
9199 0.180919
9399 0.193933
9599 0.206512
9799 0.218323
9999 0.229095
10199 0.238605
10399 0.246703
10599 0.253315
10799 0.258438
10999 0.262156
11199 0.264613
11399 0.26602
11599 0.26662
11799 0.266673
11999 0.26642
12199 0.266062
12399 0.265732
12599 0.265478
12799 0.265285
12999 0.265064
13199 0.264706
13399 0.264089
13599 0.263109
13799 0.26169
13999 0.259774
14199 0.257331
14399 0.254323
14599 0.25072
14799 0.246481
14999 0.241572
15199 0.235976
15399 0.229704
15599 0.222822
15799 0.215436
15999 0.20772
16199 0.19988
16399 0.192163
16599 0.184825
16799 0.178112
16999 0.172245
17199 0.167389
17399 0.163661
17599 0.1611
17799 0.159702
17999 0.159406
18199 0.160119
18399 0.161733
18599 0.164119
18799 0.167151
18999 0.170687
19199 0.174597
19399 0.178739
19599 0.18299
19799 0.187233
19999 0.191377
20199 0.195361
20399 0.199145
20599 0.202725
20799 0.206099
20999 0.209282
21199 0.212263
21399 0.215019
21599 0.217475
21799 0.219526
21999 0.221022
22199 0.221784
22399 0.221627
22599 0.220361
22799 0.217835
22999 0.213921
23199 0.208559
23399 0.201725
23599 0.193457
23799 0.183824
23999 0.172925
24199 0.160875
24399 0.147791
24599 0.133798
24799 0.119017
24999 0.103604
25199 0.087756
25399 0.071799
25599 0.056314
25799 0.042561
25999 0.033418
26199 0.03321
26399 0.041925
26599 0.055123
26799 0.069814
26999 0.084656
27199 0.09897
27399 0.112352
27599 0.124499
27799 0.135183
27999 0.144205
28199 0.151407
28399 0.156667
28599 0.1599
28799 0.161075
28999 0.160205
29199 0.157374
29399 0.152718
29599 0.146452
29799 0.138865
29999 0.130346
30199 0.121409
30399 0.112733
30599 0.10521
30799 0.099924
30999 0.098029
31199 0.100413
31399 0.107382
31599 0.118599
31799 0.133382
31999 0.150984
32199 0.170785
32399 0.192287
32599 0.21511
32799 0.238923
32999 0.26341
33199 0.288243
33399 0.313045
33599 0.337408
33799 0.360869
33999 0.382962
34199 0.403216
34399 0.421214
34599 0.436601
34799 0.449119
34999 0.458609
35199 0.464998
35399 0.468295
35599 0.468543
35799 0.465816
35999 0.460181
36199 0.451704
36399 0.440444
36599 0.426458
36799 0.409829
36999 0.390664
37199 0.369124
37399 0.345408
37599 0.319785
37799 0.292564
37999 0.264109
38199 0.234823
38399 0.205139
38599 0.175513
38799 0.146416
38999 0.118348
39199 0.091868
39399 0.067752
39599 0.04743
39799 0.034292
39999 0.033379
40199 0.042648
40399 0.055394
40599 0.068406
40799 0.080678
40999 0.091985
41199 0.102374
41399 0.112028
41599 0.121177
41799 0.130068
41999 0.138934
42199 0.14797
42399 0.157319
42599 0.167054
42799 0.177189
42999 0.187661
43199 0.198362
43399 0.209127
43599 0.21977
43799 0.230077
43999 0.239829
44199 0.248799
44399 0.25676
44599 0.263498
44799 0.268798
44999 0.272471
45199 0.274343
45399 0.274284
45599 0.272199
45799 0.268053
45999 0.26187
46199 0.253736
46399 0.243809
46599 0.232316
46799 0.219575
46999 0.205997
47199 0.192146
47399 0.178758
47599 0.166803
47799 0.157479
47999 0.152088
48199 0.151723
48399 0.156866
48599 0.167166
48799 0.181597
48999 0.198828
49199 0.217512
49399 0.236453
49599 0.254624
49799 0.27119
49999 0.285469
