0.02 0.149696
0.025 0.216175
0.03 0.310789
0.035 0.465239
0.04 0.414123
0.045 0.430713
0.05 0.682725
0.055 0.753671
0.06 0.843297
0.065 0.892225
0.07 0.914883
0.075 0.929831
0.08 0.940677
0.085 0.948954
0.09 0.955484
0.095 0.96076
0.1 0.965103
0.105 0.96873
0.11 0.971799
0.115 0.974422
0.12 0.976684
0.125 0.978651
0.13 0.980373
0.135 0.98189
0.14 0.983234
0.145 0.984431
0.15 0.985503
0.155 0.986465
0.16 0.987334
0.165 0.98812
0.17 0.988834
0.175 0.989485
0.18 0.99008
0.185 0.990626
0.19 0.991127
0.195 0.991589
