199 0.146577
399 0.161021
599 0.174153
799 0.186114
999 0.197139
1199 0.207566
1399 0.217776
1599 0.228199
1799 0.239293
1999 0.251523
2199 0.265345
2399 0.281078
2599 0.29883
2799 0.318317
2999 0.338897
3199 0.359656
3399 0.379689
3599 0.398314
3799 0.415158
3999 0.430136
4199 0.443344
4399 0.455038
4599 0.465607
4799 0.475619
4999 0.485844
5199 0.497262
5399 0.511034
5599 0.528342
5799 0.550149
5999 0.576833
6199 0.607945
6399 0.642132
6599 0.677367
6799 0.71143
6999 0.742439
7199 0.769277
7399 0.791842
7599 0.811049
7799 0.828323
7999 0.84478
8199 0.86057
8399 0.874905
8599 0.886811
8799 0.895845
8999 0.902234
9199 0.906545
9399 0.909383
9599 0.911231
9799 0.912435
9999 0.913226
10199 0.913748
10399 0.9141
10599 0.914336
10799 0.914501
10999 0.914614
11199 0.914694
11399 0.914751
11599 0.914792
11799 0.914822
11999 0.914843
12199 0.914859
12399 0.91487
12599 0.914879
12799 0.914885
12999 0.91489
13199 0.914893
13399 0.914895
13599 0.914896
13799 0.914897
13999 0.914897
14199 0.914896
14399 0.914897
14599 0.914896
14799 0.914896
14999 0.914895
15199 0.914894
15399 0.914894
15599 0.914893
15799 0.914893
15999 0.914891
16199 0.914891
16399 0.91489
16599 0.91489
16799 0.914889
16999 0.914889
17199 0.914889
17399 0.914887
17599 0.914888
17799 0.914886
17999 0.914887
18199 0.914885
18399 0.914886
18599 0.914886
18799 0.914885
18999 0.914886
19199 0.914885
19399 0.914885
19599 0.914884
19799 0.914885
19999 0.914884
20199 0.914884
20399 0.914884
20599 0.914884
20799 0.914884
20999 0.914884
21199 0.914884
21399 0.914883
21599 0.914884
21799 0.914883
21999 0.914884
22199 0.914884
22399 0.914883
22599 0.914884
22799 0.914883
22999 0.914884
23199 0.914883
23399 0.914883
23599 0.914882
23799 0.914883
23999 0.914883
24199 0.914883
24399 0.914884
24599 0.914883
24799 0.914883
24999 0.914883
25199 0.914883
25399 0.914882
25599 0.914883
25799 0.914883
25999 0.914883
26199 0.914884
26399 0.914883
26599 0.914883
26799 0.914883
26999 0.914883
27199 0.914882
27399 0.914883
27599 0.914883
27799 0.914883
27999 0.914884
28199 0.914883
28399 0.914883
28599 0.914883
28799 0.914883
28999 0.914882
29199 0.914883
29399 0.914883
29599 0.914883
29799 0.914884
29999 0.914883
30199 0.914883
30399 0.914883
30599 0.914883
30799 0.914882
30999 0.914883
31199 0.914883
31399 0.914883
31599 0.914884
31799 0.914883
31999 0.914883
32199 0.914883
32399 0.914883
32599 0.914882
32799 0.914883
32999 0.914883
33199 0.914883
33399 0.914884
33599 0.914883
33799 0.914883
33999 0.914883
34199 0.914883
34399 0.914882
34599 0.914883
34799 0.914883
34999 0.914883
35199 0.914884
35399 0.914883
35599 0.914883
35799 0.914883
35999 0.914883
36199 0.914882
36399 0.914883
36599 0.914883
36799 0.914883
36999 0.914884
37199 0.914883
37399 0.914883
37599 0.914883
37799 0.914883
37999 0.914882
38199 0.914883
38399 0.914883
38599 0.914883
38799 0.914884
38999 0.914883
39199 0.914883
39399 0.914883
39599 0.914883
39799 0.914882
39999 0.914883
40199 0.914883
40399 0.914883
40599 0.914884
40799 0.914883
40999 0.914883
41199 0.914883
41399 0.914883
41599 0.914882
41799 0.914883
41999 0.914883
42199 0.914883
42399 0.914884
42599 0.914883
42799 0.914883
42999 0.914883
43199 0.914883
43399 0.914882
43599 0.914883
43799 0.914883
43999 0.914883
44199 0.914884
44399 0.914883
44599 0.914883
44799 0.914883
44999 0.914883
45199 0.914882
45399 0.914883
45599 0.914883
45799 0.914883
45999 0.914884
46199 0.914883
46399 0.914883
46599 0.914883
46799 0.914883
46999 0.914882
47199 0.914883
47399 0.914883
47599 0.914883
47799 0.914884
47999 0.914883
48199 0.914884
48399 0.914883
48599 0.914883
48799 0.914882
48999 0.914883
49199 0.914883
49399 0.914883
49599 0.914884
49799 0.914883
49999 0.914884
